gene1,gene2
HGNC:2896,HGNC:8931
HGNC:409,HGNC:2896
HGNC:4892,HGNC:395
HGNC:13345,HGNC:30802
HGNC:7468,HGNC:237
HGNC:7104,HGNC:2707
HGNC:6842,HGNC:391
HGNC:857,HGNC:13533
HGNC:12513,HGNC:8786
HGNC:19317,HGNC:5330
HGNC:11179,HGNC:12513
HGNC:11503,HGNC:8028
HGNC:5212,HGNC:9752
HGNC:18337,HGNC:7713
HGNC:4801,HGNC:4551
HGNC:4313,HGNC:25695
HGNC:7758,HGNC:930
HGNC:2277,HGNC:886
HGNC:5218,HGNC:12266
HGNC:16001,HGNC:3151
HGNC:13345,HGNC:13420
HGNC:4817,HGNC:11449
HGNC:6619,HGNC:1460
HGNC:4195,HGNC:7631
HGNC:8646,HGNC:22140
HGNC:417,HGNC:1550
HGNC:8877,HGNC:3005
HGNC:2867,HGNC:6601
HGNC:4551,HGNC:924
HGNC:438,HGNC:7708
HGNC:7218,HGNC:799
HGNC:2852,HGNC:4125
HGNC:1062,HGNC:8977
HGNC:2323,HGNC:3046
HGNC:9721,HGNC:2976
HGNC:1461,HGNC:4455
HGNC:17964,HGNC:2731
HGNC:23161,HGNC:15868
HGNC:6664,HGNC:12015
HGNC:9314,HGNC:7710
HGNC:4012,HGNC:4799
HGNC:8021,HGNC:175
HGNC:24592,HGNC:9414
HGNC:22932,HGNC:13420
HGNC:4177,HGNC:8977
HGNC:7473,HGNC:6898
HGNC:5391,HGNC:29685
HGNC:12586,HGNC:17341
HGNC:37276,HGNC:3005
HGNC:26444,HGNC:4699
HGNC:469,HGNC:1971
HGNC:816,HGNC:6685
HGNC:24861,HGNC:5394
HGNC:21022,HGNC:236
HGNC:3706,HGNC:2678
HGNC:24464,HGNC:735
HGNC:6601,HGNC:2501
HGNC:37276,HGNC:8773
HGNC:7473,HGNC:22140
HGNC:24678,HGNC:2528
HGNC:15505,HGNC:395
HGNC:3631,HGNC:4177
HGNC:4313,HGNC:232
HGNC:29419,HGNC:25481
HGNC:1502,HGNC:11449
HGNC:8022,HGNC:30605
HGNC:7863,HGNC:25223
HGNC:1500,HGNC:2678
HGNC:3518,HGNC:6176
HGNC:2933,HGNC:11782
HGNC:9411,HGNC:3551
HGNC:20580,HGNC:1460
HGNC:9282,HGNC:6215
HGNC:4118,HGNC:4175
HGNC:10545,HGNC:29685
HGNC:24464,HGNC:7218
HGNC:757,HGNC:25695
HGNC:8896,HGNC:18453
HGNC:20499,HGNC:29666
HGNC:12469,HGNC:15516
HGNC:6193,HGNC:17095
HGNC:6535,HGNC:8592
HGNC:1480,HGNC:735
HGNC:7710,HGNC:23
HGNC:29419,HGNC:24861
HGNC:3535,HGNC:25695
HGNC:4189,HGNC:8592
HGNC:21042,HGNC:3005
HGNC:30881,HGNC:2698
HGNC:18986,HGNC:291
HGNC:5213,HGNC:6080
HGNC:28358,HGNC:24650
HGNC:9155,HGNC:3551
HGNC:9040,HGNC:1500
HGNC:8788,HGNC:24862
HGNC:4455,HGNC:5394
HGNC:3418,HGNC:5005
HGNC:8773,HGNC:30611
HGNC:23159,HGNC:4800
HGNC:473,HGNC:325
HGNC:4138,HGNC:6315
HGNC:7680,HGNC:20233
HGNC:4699,HGNC:4800
HGNC:4416,HGNC:1500
HGNC:12015,HGNC:4800
HGNC:9958,HGNC:395
HGNC:18062,HGNC:5330
HGNC:24678,HGNC:8923
HGNC:6186,HGNC:7708
HGNC:9040,HGNC:930
HGNC:26222,HGNC:3767
HGNC:28883,HGNC:4311
HGNC:9155,HGNC:12513
HGNC:9752,HGNC:5005
HGNC:6522,HGNC:19358
HGNC:4021,HGNC:7631
HGNC:417,HGNC:2689
HGNC:4118,HGNC:11782
HGNC:392,HGNC:321
HGNC:6826,HGNC:9414
HGNC:886,HGNC:2896
HGNC:1550,HGNC:6937
HGNC:469,HGNC:800
HGNC:6315,HGNC:23
HGNC:2973,HGNC:4311
HGNC:9302,HGNC:5394
HGNC:7029,HGNC:4455
HGNC:26274,HGNC:3005
HGNC:8840,HGNC:25695
HGNC:11834,HGNC:7029
HGNC:3418,HGNC:626
HGNC:15505,HGNC:2528
HGNC:23056,HGNC:7468
HGNC:20093,HGNC:4189
HGNC:2973,HGNC:8788
HGNC:6617,HGNC:21406
HGNC:8788,HGNC:3528
HGNC:4799,HGNC:2592
HGNC:4189,HGNC:16999
HGNC:28883,HGNC:9462
HGNC:1480,HGNC:25135
HGNC:25792,HGNC:794
HGNC:15505,HGNC:12877
HGNC:19743,HGNC:175
HGNC:4204,HGNC:24247
HGNC:24475,HGNC:13398
HGNC:417,HGNC:6601
HGNC:7436,HGNC:9059
HGNC:2529,HGNC:2698
HGNC:11777,HGNC:2678
HGNC:9314,HGNC:4817
HGNC:10294,HGNC:17759
HGNC:18704,HGNC:12513
HGNC:3247,HGNC:9279
HGNC:11449,HGNC:15925
HGNC:24249,HGNC:9081
HGNC:1912,HGNC:2323
HGNC:8773,HGNC:1424
HGNC:25135,HGNC:11559
HGNC:2860,HGNC:17877
HGNC:2973,HGNC:2896
HGNC:13211,HGNC:8108
HGNC:2867,HGNC:1461
HGNC:26274,HGNC:9588
HGNC:15516,HGNC:3148
HGNC:9173,HGNC:3700
HGNC:8127,HGNC:25695
HGNC:26019,HGNC:23
HGNC:9325,HGNC:1037
HGNC:13486,HGNC:14988
HGNC:4799,HGNC:19358
HGNC:29812,HGNC:13345
HGNC:1442,HGNC:325
HGNC:8646,HGNC:17759
HGNC:2860,HGNC:6171
HGNC:5212,HGNC:1985
HGNC:6664,HGNC:4803
HGNC:2933,HGNC:9577
HGNC:388,HGNC:1912
HGNC:12009,HGNC:2719
HGNC:6192,HGNC:19237
HGNC:1971,HGNC:930
HGNC:2973,HGNC:6080
HGNC:2592,HGNC:5394
HGNC:924,HGNC:2972
HGNC:1461,HGNC:438
HGNC:404,HGNC:469
HGNC:25461,HGNC:4204
HGNC:8783,HGNC:15672
HGNC:2501,HGNC:237
HGNC:10297,HGNC:3647
HGNC:7631,HGNC:4696
HGNC:6617,HGNC:17035
HGNC:2852,HGNC:2528
HGNC:2321,HGNC:29594
HGNC:2973,HGNC:12572
HGNC:1509,HGNC:12513
HGNC:23159,HGNC:2698
HGNC:8654,HGNC:7713
HGNC:1480,HGNC:4817
HGNC:9411,HGNC:6833
HGNC:24592,HGNC:15917
HGNC:9958,HGNC:1246
HGNC:7716,HGNC:19316
HGNC:1985,HGNC:13533
HGNC:8940,HGNC:9325
HGNC:12877,HGNC:9588
HGNC:225,HGNC:9350
HGNC:11120,HGNC:3518
HGNC:9577,HGNC:2277
HGNC:30802,HGNC:24249
HGNC:22140,HGNC:2592
HGNC:11120,HGNC:1037
HGNC:4416,HGNC:7892
HGNC:9282,HGNC:19139
HGNC:327,HGNC:2867
HGNC:2995,HGNC:12730
HGNC:8957,HGNC:29685
HGNC:3151,HGNC:6172
HGNC:5212,HGNC:6176
HGNC:886,HGNC:9752
HGNC:6898,HGNC:2858
HGNC:4816,HGNC:16999
HGNC:12513,HGNC:177
HGNC:1424,HGNC:8790
HGNC:20499,HGNC:794
HGNC:9413,HGNC:11831
HGNC:21474,HGNC:6172
HGNC:2321,HGNC:8877
HGNC:9725,HGNC:10818
HGNC:2228,HGNC:9588
HGNC:9462,HGNC:9588
HGNC:4455,HGNC:6840
HGNC:392,HGNC:2228
HGNC:853,HGNC:1246
HGNC:8790,HGNC:9279
HGNC:5201,HGNC:7758
HGNC:15672,HGNC:6535
HGNC:3148,HGNC:15517
HGNC:6192,HGNC:6172
HGNC:29812,HGNC:2896
HGNC:869,HGNC:16066
HGNC:385,HGNC:2228
HGNC:9588,HGNC:5005
HGNC:3133,HGNC:6176
HGNC:18294,HGNC:26019
HGNC:327,HGNC:10872
HGNC:7193,HGNC:17341
HGNC:6685,HGNC:3647
HGNC:18985,HGNC:9462
HGNC:8960,HGNC:6833
HGNC:7680,HGNC:9325
HGNC:6898,HGNC:8905
HGNC:19743,HGNC:3579
HGNC:29958,HGNC:7590
HGNC:23159,HGNC:799
HGNC:19139,HGNC:12572
HGNC:37276,HGNC:451
HGNC:8788,HGNC:470
HGNC:1377,HGNC:4138
HGNC:6826,HGNC:12572
HGNC:1480,HGNC:7708
HGNC:8977,HGNC:3423
HGNC:9255,HGNC:1037
HGNC:18324,HGNC:26527
HGNC:2602,HGNC:1442
HGNC:1246,HGNC:713
HGNC:11425,HGNC:3005
HGNC:8773,HGNC:2328
HGNC:10294,HGNC:8957
HGNC:7179,HGNC:3438
HGNC:1985,HGNC:29666
HGNC:4837,HGNC:30881
HGNC:4837,HGNC:11179
HGNC:13211,HGNC:232
HGNC:801,HGNC:23
HGNC:4118,HGNC:9725
HGNC:12586,HGNC:393
HGNC:9040,HGNC:8788
HGNC:7450,HGNC:11278
HGNC:2501,HGNC:877
HGNC:12877,HGNC:21474
HGNC:2321,HGNC:18324
HGNC:9208,HGNC:23056
HGNC:28358,HGNC:362
HGNC:10681,HGNC:9721
HGNC:794,HGNC:24671
HGNC:8960,HGNC:4806
HGNC:1509,HGNC:3133
HGNC:753,HGNC:8907
HGNC:438,HGNC:7713
HGNC:8773,HGNC:9155
HGNC:869,HGNC:24247
HGNC:8646,HGNC:8877
HGNC:11834,HGNC:3423
HGNC:417,HGNC:6535
HGNC:18294,HGNC:851
HGNC:25133,HGNC:18062
HGNC:2898,HGNC:8977
HGNC:3434,HGNC:2858
HGNC:753,HGNC:7892
HGNC:469,HGNC:930
HGNC:1377,HGNC:7715
HGNC:24592,HGNC:9350
HGNC:4193,HGNC:11449
HGNC:3418,HGNC:8021
HGNC:22932,HGNC:2519
HGNC:24249,HGNC:7216
HGNC:24464,HGNC:11992
HGNC:11257,HGNC:2861
HGNC:362,HGNC:12730
HGNC:4922,HGNC:3005
HGNC:4189,HGNC:4816
HGNC:8964,HGNC:12877
HGNC:4012,HGNC:2719
HGNC:9083,HGNC:2843
HGNC:2294,HGNC:28883
HGNC:4125,HGNC:1037
HGNC:8022,HGNC:20093
HGNC:1550,HGNC:2852
HGNC:5394,HGNC:29594
HGNC:758,HGNC:12651
HGNC:4204,HGNC:25481
HGNC:8548,HGNC:15919
HGNC:6535,HGNC:9067
HGNC:119,HGNC:9958
HGNC:7863,HGNC:30740
HGNC:29419,HGNC:2330
HGNC:7716,HGNC:20233
HGNC:11782,HGNC:8907
HGNC:1502,HGNC:8028
HGNC:2323,HGNC:12592
HGNC:924,HGNC:5330
HGNC:9751,HGNC:6826
HGNC:1502,HGNC:15629
HGNC:8783,HGNC:15919
HGNC:21406,HGNC:237
HGNC:7707,HGNC:6619
HGNC:19317,HGNC:2519
HGNC:24475,HGNC:9411
HGNC:7104,HGNC:30881
HGNC:473,HGNC:13398
HGNC:7590,HGNC:12730
HGNC:8783,HGNC:9414
HGNC:12015,HGNC:6708
HGNC:8646,HGNC:2858
HGNC:17646,HGNC:6193
HGNC:6050,HGNC:395
HGNC:7716,HGNC:4706
HGNC:20499,HGNC:20233
HGNC:24678,HGNC:4296
HGNC:18704,HGNC:1067
HGNC:8806,HGNC:19358
HGNC:417,HGNC:854
HGNC:12496,HGNC:2328
HGNC:9305,HGNC:854
HGNC:1247,HGNC:251
HGNC:24861,HGNC:26274
HGNC:26404,HGNC:7104
HGNC:8654,HGNC:29685
HGNC:9407,HGNC:20
HGNC:7216,HGNC:2330
HGNC:3771,HGNC:19139
HGNC:9082,HGNC:15919
HGNC:9155,HGNC:408
HGNC:9721,HGNC:17759
HGNC:3435,HGNC:7045
HGNC:3642,HGNC:19331
HGNC:17341,HGNC:93
HGNC:11257,HGNC:20233
HGNC:29666,HGNC:5208
HGNC:3771,HGNC:17341
HGNC:225,HGNC:4341
HGNC:5391,HGNC:2719
HGNC:20580,HGNC:2859
HGNC:1460,HGNC:12592
HGNC:17964,HGNC:30740
HGNC:8773,HGNC:18294
HGNC:4021,HGNC:713
HGNC:26222,HGNC:4816
HGNC:758,HGNC:20093
HGNC:18704,HGNC:1461
HGNC:1985,HGNC:6840
HGNC:9255,HGNC:2678
HGNC:1509,HGNC:20286
HGNC:4012,HGNC:15517
HGNC:4065,HGNC:15925
HGNC:1985,HGNC:395
HGNC:24464,HGNC:2973
HGNC:469,HGNC:2592
HGNC:18324,HGNC:8975
HGNC:3247,HGNC:8806
HGNC:18337,HGNC:1442
HGNC:9411,HGNC:9399
HGNC:6192,HGNC:2860
HGNC:626,HGNC:15925
HGNC:7218,HGNC:1062
HGNC:812,HGNC:13420
HGNC:12572,HGNC:930
HGNC:19691,HGNC:5157
HGNC:9413,HGNC:3356
HGNC:25481,HGNC:3356
HGNC:11448,HGNC:4803
HGNC:388,HGNC:794
HGNC:9305,HGNC:6469
HGNC:4817,HGNC:854
HGNC:2323,HGNC:25695
HGNC:9751,HGNC:7468
HGNC:4416,HGNC:9052
HGNC:7193,HGNC:3046
HGNC:26404,HGNC:2852
HGNC:9689,HGNC:22140
HGNC:1550,HGNC:2328
HGNC:6685,HGNC:251
HGNC:14988,HGNC:9588
HGNC:23141,HGNC:24247
HGNC:23056,HGNC:1500
HGNC:2652,HGNC:7590
HGNC:9208,HGNC:6685
HGNC:1246,HGNC:93
HGNC:25223,HGNC:1971
HGNC:8806,HGNC:20233
HGNC:2843,HGNC:1062
HGNC:9040,HGNC:9414
HGNC:17964,HGNC:5394
HGNC:6826,HGNC:12015
HGNC:4311,HGNC:9870
HGNC:29419,HGNC:93
HGNC:7590,HGNC:8927
HGNC:10545,HGNC:8896
HGNC:120,HGNC:8724
HGNC:11179,HGNC:26222
HGNC:2867,HGNC:9314
HGNC:12440,HGNC:15919
HGNC:19743,HGNC:21042
HGNC:25133,HGNC:321
HGNC:20580,HGNC:3771
HGNC:7529,HGNC:175
HGNC:469,HGNC:6617
HGNC:1476,HGNC:19316
HGNC:321,HGNC:4057
HGNC:1550,HGNC:8547
HGNC:1442,HGNC:16999
HGNC:11448,HGNC:30605
HGNC:18466,HGNC:30740
HGNC:9314,HGNC:8646
HGNC:19743,HGNC:851
HGNC:2652,HGNC:17095
HGNC:10818,HGNC:20499
HGNC:2852,HGNC:11782
HGNC:6937,HGNC:7713
HGNC:3418,HGNC:12513
HGNC:4801,HGNC:4115
HGNC:26274,HGNC:7713
HGNC:89,HGNC:11278
HGNC:4551,HGNC:16066
HGNC:4177,HGNC:24862
HGNC:6193,HGNC:6315
HGNC:29932,HGNC:9453
HGNC:24475,HGNC:17800
HGNC:225,HGNC:10537
HGNC:4138,HGNC:11277
HGNC:28883,HGNC:3423
HGNC:225,HGNC:25538
HGNC:2933,HGNC:30802
HGNC:1480,HGNC:8786
HGNC:9060,HGNC:20286
HGNC:385,HGNC:714
HGNC:2973,HGNC:1442
HGNC:19139,HGNC:9059
HGNC:8636,HGNC:7590
HGNC:9453,HGNC:2280
HGNC:7029,HGNC:29666
HGNC:7218,HGNC:3700
HGNC:17646,HGNC:7708
HGNC:25538,HGNC:11120
HGNC:4795,HGNC:23056
HGNC:1502,HGNC:4162
HGNC:3434,HGNC:8773
HGNC:18062,HGNC:24247
HGNC:8789,HGNC:8927
HGNC:7707,HGNC:12496
HGNC:7680,HGNC:626
HGNC:4806,HGNC:800
HGNC:3642,HGNC:8925
HGNC:28883,HGNC:9059
HGNC:9314,HGNC:8960
HGNC:3771,HGNC:3356
HGNC:12651,HGNC:869
HGNC:6971,HGNC:30740
HGNC:4335,HGNC:2858
HGNC:4012,HGNC:3647
HGNC:7166,HGNC:8653
HGNC:1848,HGNC:1037
HGNC:3767,HGNC:2528
HGNC:30802,HGNC:9325
HGNC:5394,HGNC:16066
HGNC:6186,HGNC:1246
HGNC:5154,HGNC:11782
HGNC:1492,HGNC:11992
HGNC:4177,HGNC:7713
HGNC:1424,HGNC:404
HGNC:3706,HGNC:20324
HGNC:886,HGNC:1460
HGNC:8548,HGNC:7029
HGNC:8977,HGNC:1246
HGNC:1509,HGNC:9052
HGNC:8964,HGNC:30802
HGNC:7166,HGNC:3647
HGNC:17697,HGNC:8636
HGNC:11257,HGNC:17800
HGNC:9751,HGNC:7154
HGNC:22932,HGNC:8108
HGNC:7029,HGNC:3133
HGNC:9870,HGNC:1037
HGNC:11503,HGNC:17877
HGNC:392,HGNC:6535
HGNC:392,HGNC:24247
HGNC:2529,HGNC:5208
HGNC:11179,HGNC:3647
HGNC:225,HGNC:626
HGNC:9059,HGNC:8905
HGNC:3151,HGNC:24247
HGNC:327,HGNC:291
HGNC:29419,HGNC:9721
HGNC:8592,HGNC:8931
HGNC:29812,HGNC:1460
HGNC:10294,HGNC:3647
HGNC:8636,HGNC:11777
HGNC:24592,HGNC:6176
HGNC:3247,HGNC:9173
HGNC:2529,HGNC:8788
HGNC:4801,HGNC:1971
HGNC:2852,HGNC:393
HGNC:29419,HGNC:794
HGNC:8773,HGNC:5394
HGNC:2321,HGNC:1460
HGNC:24464,HGNC:7710
HGNC:9940,HGNC:3133
HGNC:7432,HGNC:30262
HGNC:24475,HGNC:291
HGNC:9060,HGNC:7710
HGNC:15516,HGNC:6215
HGNC:19317,HGNC:9689
HGNC:853,HGNC:409
HGNC:388,HGNC:9870
HGNC:8773,HGNC:8925
HGNC:19743,HGNC:8927
HGNC:2529,HGNC:7154
HGNC:4837,HGNC:19316
HGNC:24861,HGNC:2861
HGNC:26222,HGNC:12730
HGNC:12266,HGNC:8592
HGNC:236,HGNC:4057
HGNC:6050,HGNC:29666
HGNC:8021,HGNC:29932
HGNC:6315,HGNC:1037
HGNC:2280,HGNC:4800
HGNC:2280,HGNC:6215
HGNC:3528,HGNC:2678
HGNC:8547,HGNC:4799
HGNC:7716,HGNC:12513
HGNC:12877,HGNC:713
HGNC:6826,HGNC:12877
HGNC:6664,HGNC:626
HGNC:2933,HGNC:2689
HGNC:4195,HGNC:1442
HGNC:5218,HGNC:19139
HGNC:18518,HGNC:8840
HGNC:2933,HGNC:6903
HGNC:6937,HGNC:2689
HGNC:362,HGNC:9052
HGNC:6530,HGNC:24247
HGNC:6831,HGNC:6833
HGNC:18294,HGNC:325
HGNC:6831,HGNC:8931
HGNC:1848,HGNC:93
HGNC:29419,HGNC:18986
HGNC:6601,HGNC:91
HGNC:11257,HGNC:22140
HGNC:225,HGNC:4455
HGNC:8547,HGNC:812
HGNC:4289,HGNC:11257
HGNC:2852,HGNC:5208
HGNC:20093,HGNC:8806
HGNC:291,HGNC:7631
HGNC:7892,HGNC:9891
HGNC:10537,HGNC:5201
HGNC:7166,HGNC:23
HGNC:11460,HGNC:17095
HGNC:4416,HGNC:4706
HGNC:758,HGNC:4175
HGNC:469,HGNC:29685
HGNC:8790,HGNC:2698
HGNC:4699,HGNC:3700
HGNC:4138,HGNC:3513
HGNC:10537,HGNC:385
HGNC:291,HGNC:2678
HGNC:8127,HGNC:11277
HGNC:4189,HGNC:15925
HGNC:28358,HGNC:7218
HGNC:8788,HGNC:15919
HGNC:362,HGNC:2260
HGNC:2294,HGNC:1985
HGNC:13211,HGNC:816
HGNC:5213,HGNC:11257
HGNC:8960,HGNC:12730
HGNC:8778,HGNC:5208
HGNC:4204,HGNC:4800
HGNC:19139,HGNC:6080
HGNC:4065,HGNC:7216
HGNC:89,HGNC:877
HGNC:12877,HGNC:8907
HGNC:21022,HGNC:3771
HGNC:11120,HGNC:8840
HGNC:25792,HGNC:7468
HGNC:2342,HGNC:7104
HGNC:25461,HGNC:21042
HGNC:385,HGNC:18294
HGNC:11425,HGNC:2323
HGNC:9411,HGNC:7710
HGNC:25792,HGNC:177
HGNC:321,HGNC:11782
HGNC:4012,HGNC:361
HGNC:1912,HGNC:4570
HGNC:9402,HGNC:4162
HGNC:8840,HGNC:3518
HGNC:19684,HGNC:2731
HGNC:753,HGNC:15925
HGNC:3005,HGNC:93
HGNC:5154,HGNC:11609
HGNC:438,HGNC:5201
HGNC:8127,HGNC:7710
HGNC:8773,HGNC:9413
HGNC:8592,HGNC:6215
HGNC:6171,HGNC:11777
HGNC:408,HGNC:8940
HGNC:8840,HGNC:11782
HGNC:9940,HGNC:12592
HGNC:9302,HGNC:3688
HGNC:10294,HGNC:26527
HGNC:6937,HGNC:9402
HGNC:21022,HGNC:11257
HGNC:757,HGNC:11257
HGNC:26222,HGNC:12592
HGNC:414,HGNC:8931
HGNC:2843,HGNC:4706
HGNC:8609,HGNC:19743
HGNC:4115,HGNC:2859
HGNC:2689,HGNC:799
HGNC:12009,HGNC:2330
HGNC:12586,HGNC:1985
HGNC:1480,HGNC:29685
HGNC:4204,HGNC:6176
HGNC:15629,HGNC:29419
HGNC:1460,HGNC:11460
HGNC:8547,HGNC:4175
HGNC:11460,HGNC:13398
HGNC:3518,HGNC:6840
HGNC:25481,HGNC:6315
HGNC:29812,HGNC:12440
HGNC:18704,HGNC:851
HGNC:11425,HGNC:9350
HGNC:33882,HGNC:9255
HGNC:18985,HGNC:5154
HGNC:8907,HGNC:8592
HGNC:1133,HGNC:800
HGNC:7707,HGNC:9725
HGNC:1424,HGNC:408
HGNC:9407,HGNC:851
HGNC:385,HGNC:13345
HGNC:3513,HGNC:325
HGNC:1509,HGNC:9726
HGNC:3642,HGNC:438
HGNC:9325,HGNC:21474
HGNC:12651,HGNC:24592
HGNC:9305,HGNC:29932
HGNC:19237,HGNC:4195
HGNC:119,HGNC:11992
HGNC:11179,HGNC:1037
HGNC:7436,HGNC:6840
HGNC:2933,HGNC:11277
HGNC:19139,HGNC:1500
HGNC:4175,HGNC:3148
HGNC:3151,HGNC:393
HGNC:18518,HGNC:20286
HGNC:1062,HGNC:2528
HGNC:9870,HGNC:15919
HGNC:2860,HGNC:2528
HGNC:30611,HGNC:20233
HGNC:9870,HGNC:1247
HGNC:11448,HGNC:17341
HGNC:9282,HGNC:8592
HGNC:7432,HGNC:9255
HGNC:7863,HGNC:30260
HGNC:5212,HGNC:8604
HGNC:757,HGNC:4193
HGNC:4138,HGNC:1247
HGNC:5157,HGNC:8975
HGNC:2342,HGNC:395
HGNC:25223,HGNC:6685
HGNC:388,HGNC:2689
HGNC:5218,HGNC:1500
HGNC:22140,HGNC:7758
HGNC:18518,HGNC:8548
HGNC:3435,HGNC:29812
HGNC:438,HGNC:9302
HGNC:7680,HGNC:2731
HGNC:7707,HGNC:3528
HGNC:13211,HGNC:2294
HGNC:9059,HGNC:1985
HGNC:8547,HGNC:30740
HGNC:417,HGNC:3551
HGNC:19237,HGNC:23141
HGNC:15505,HGNC:17095
HGNC:9083,HGNC:3706
HGNC:7863,HGNC:5330
HGNC:2898,HGNC:177
HGNC:4138,HGNC:11992
HGNC:3767,HGNC:3133
HGNC:853,HGNC:6080
HGNC:8646,HGNC:5201
HGNC:15993,HGNC:1971
HGNC:12469,HGNC:2501
HGNC:28883,HGNC:3148
HGNC:1442,HGNC:2861
HGNC:2528,HGNC:9726
HGNC:8754,HGNC:30881
HGNC:8788,HGNC:3551
HGNC:9413,HGNC:6898
HGNC:1971,HGNC:6176
HGNC:388,HGNC:11831
HGNC:7680,HGNC:8773
HGNC:30802,HGNC:12572
HGNC:9870,HGNC:11609
HGNC:8548,HGNC:20233
HGNC:18985,HGNC:16066
HGNC:7529,HGNC:1037
HGNC:1037,HGNC:21406
HGNC:1480,HGNC:17341
HGNC:468,HGNC:1247
HGNC:11448,HGNC:2731
HGNC:17646,HGNC:8609
HGNC:15629,HGNC:2602
HGNC:2294,HGNC:4177
HGNC:757,HGNC:9282
HGNC:9752,HGNC:9067
HGNC:19139,HGNC:1062
HGNC:8790,HGNC:20286
HGNC:30611,HGNC:2843
HGNC:7193,HGNC:18518
HGNC:10681,HGNC:8977
HGNC:20,HGNC:406
HGNC:2859,HGNC:1971
HGNC:17877,HGNC:6512
HGNC:1502,HGNC:6050
HGNC:25792,HGNC:4296
HGNC:8877,HGNC:13533
HGNC:6826,HGNC:1318
HGNC:28358,HGNC:8840
HGNC:757,HGNC:5213
HGNC:9721,HGNC:4162
HGNC:8021,HGNC:9752
HGNC:1550,HGNC:9399
HGNC:2898,HGNC:5201
HGNC:7468,HGNC:2328
HGNC:3435,HGNC:8806
HGNC:10681,HGNC:1971
HGNC:9402,HGNC:8592
HGNC:1424,HGNC:9302
HGNC:3435,HGNC:12651
HGNC:1067,HGNC:5005
HGNC:18985,HGNC:8724
HGNC:22932,HGNC:20324
HGNC:11120,HGNC:438
HGNC:9413,HGNC:6903
HGNC:3247,HGNC:9462
HGNC:6617,HGNC:12840
HGNC:6193,HGNC:8840
HGNC:30802,HGNC:8896
HGNC:19743,HGNC:3688
HGNC:3005,HGNC:8592
HGNC:21042,HGNC:8975
HGNC:4311,HGNC:361
HGNC:6831,HGNC:11278
HGNC:7707,HGNC:11842
HGNC:3151,HGNC:9402
HGNC:19237,HGNC:6842
HGNC:29594,HGNC:8032
HGNC:9940,HGNC:1246
HGNC:2898,HGNC:1442
HGNC:3631,HGNC:29958
HGNC:8754,HGNC:19316
HGNC:20324,HGNC:800
HGNC:19684,HGNC:22140
HGNC:1460,HGNC:30740
HGNC:29812,HGNC:735
HGNC:11834,HGNC:11460
HGNC:7529,HGNC:7436
HGNC:8790,HGNC:4706
HGNC:4189,HGNC:11449
HGNC:29958,HGNC:9726
HGNC:8794,HGNC:1247
HGNC:10297,HGNC:23159
HGNC:9305,HGNC:7758
HGNC:3434,HGNC:11460
HGNC:20093,HGNC:12877
HGNC:25461,HGNC:10818
HGNC:2859,HGNC:2698
HGNC:20499,HGNC:3551
HGNC:2228,HGNC:1442
HGNC:119,HGNC:7450
HGNC:4125,HGNC:8840
HGNC:2529,HGNC:12730
HGNC:9282,HGNC:11777
HGNC:6971,HGNC:24862
HGNC:28358,HGNC:25481
HGNC:1461,HGNC:7154
HGNC:9411,HGNC:6708
HGNC:21022,HGNC:15672
HGNC:15672,HGNC:8790
HGNC:2277,HGNC:7216
HGNC:9577,HGNC:12440
HGNC:4162,HGNC:175
HGNC:29419,HGNC:1133
HGNC:2602,HGNC:1500
HGNC:470,HGNC:854
HGNC:1377,HGNC:395
HGNC:6617,HGNC:406
HGNC:12563,HGNC:1246
HGNC:473,HGNC:3423
HGNC:5391,HGNC:9082
HGNC:8653,HGNC:175
HGNC:257,HGNC:8653
HGNC:4065,HGNC:23161
HGNC:3642,HGNC:6080
HGNC:5154,HGNC:3012
HGNC:12009,HGNC:5005
HGNC:6826,HGNC:7436
HGNC:12266,HGNC:714
HGNC:7193,HGNC:7715
HGNC:37276,HGNC:26274
HGNC:794,HGNC:8957
HGNC:8724,HGNC:29685
HGNC:28358,HGNC:13345
HGNC:7413,HGNC:3579
HGNC:404,HGNC:2858
HGNC:438,HGNC:7468
HGNC:3435,HGNC:15925
HGNC:2228,HGNC:3148
HGNC:23657,HGNC:451
HGNC:15517,HGNC:2972
HGNC:6522,HGNC:11782
HGNC:1480,HGNC:9208
HGNC:4289,HGNC:713
HGNC:29419,HGNC:2592
HGNC:37276,HGNC:469
HGNC:7450,HGNC:18453
HGNC:19743,HGNC:6080
HGNC:22932,HGNC:9255
HGNC:7716,HGNC:7631
HGNC:4118,HGNC:758
HGNC:11277,HGNC:8032
HGNC:26274,HGNC:2592
HGNC:29958,HGNC:12440
HGNC:15672,HGNC:4311
HGNC:6840,HGNC:735
HGNC:2973,HGNC:2652
HGNC:24678,HGNC:4065
HGNC:11834,HGNC:1377
HGNC:7450,HGNC:391
HGNC:9060,HGNC:24249
HGNC:10818,HGNC:930
HGNC:1476,HGNC:7590
HGNC:8592,HGNC:15517
HGNC:4313,HGNC:8724
HGNC:8548,HGNC:3688
HGNC:18453,HGNC:11777
HGNC:2321,HGNC:8905
HGNC:853,HGNC:8547
HGNC:24861,HGNC:15868
HGNC:2860,HGNC:1460
HGNC:18062,HGNC:854
HGNC:37276,HGNC:4922
HGNC:5212,HGNC:2528
HGNC:9282,HGNC:7716
HGNC:4065,HGNC:7436
